Date,price_vs_SMA200,SMA50_vs_SMA200,RSI14,ATR14_pct,hvol20,vol_ratio,MACD_hist
2024-08-08,-0.042442791610833676,0.0025004074211283254,46.67660477710133,0.023810159942325722,0.2957262449015066,1.1601315095256857,0.02784728328691055
2024-08-09,-0.034373779271517864,0.0010568610670991102,49.32255267230117,0.023075080799236834,0.29816702201401013,0.8907206313855857,0.21518800419378947
2024-08-10,-0.03452361976646597,-7.601772018732528e-05,49.32255267230117,0.02142686074214849,0.29816702201401013,0.0,0.33580690823671233
2024-08-11,-0.03462975419359523,-0.0011633718606762456,49.32255267230117,0.019896370689137886,0.298095785368578,0.0,0.40751745595187594
2024-08-12,0.0056537875941170095,-0.001501073518060625,61.22667428233412,0.020819108068088663,0.3084205831847859,1.3652580992520644,0.649378148706683
2024-08-13,-0.015846956969362794,-0.002346395122132103,53.97556653842101,0.021568154762382746,0.3184255599229365,1.339981867961389,0.6691057525929367
2024-08-14,-0.03299288840627614,-0.003249111666249919,48.97158526289088,0.02249029357484165,0.32313079928721467,1.3162418233119544,0.5687437177399113
2024-08-15,-0.018179215256694383,-0.00394688181749871,53.01223356816859,0.02209472730820069,0.32363078937791717,0.7413168192697845,0.5598114361786584
2024-08-16,-0.0371395139289174,-0.005217537382647424,47.79650219382567,0.02336223448206171,0.3314667752656284,0.3758054505024222,0.4357082026757063
2024-08-17,-0.03706875167405809,-0.006373061383886939,47.79650219382567,0.021693503447628732,0.3314667752656284,0.0,0.3412954858642201
2024-08-18,-0.03711713750655727,-0.007651560147742139,47.79650219382566,0.02014396748708382,0.3250623872116525,0.0,0.26966359888968827
2024-08-19,-0.06579092014614879,-0.009487179005902199,40.31604507008537,0.02187178061306283,0.33890654230082734,0.5027452266707848,0.06994654310915016
2024-08-20,-0.07003908406102316,-0.011942914484371344,39.35596165037954,0.02187606650301241,0.29934169245542214,1.441023363085144,-0.07529748960819538
2024-08-21,-0.09652136029965795,-0.014654365944501863,33.811642402750294,0.02359055060246301,0.30698459299604375,1.7062734309650396,-0.29220870007101674
2024-08-22,-0.0829980102034608,-0.017430070101851002,38.581072861964955,0.023479447205132512,0.2855360199463953,1.5037195023981327,-0.3384241589211242
2024-08-23,-0.06025988654324894,-0.01982960675912668,45.6840989756893,0.023410249557576535,0.29914779458038965,1.3189906419950403,-0.22723186485609048
2024-08-24,-0.060349570165205466,-0.02201516796362636,45.684098975689295,0.021738088874892494,0.29914779458038965,0.0,-0.13883854583844757
2024-08-25,-0.060406793440789426,-0.024166617484228877,45.684098975689295,0.0201853682409716,0.29732580821228244,0.0,-0.06905246540680521
2024-08-26,-0.02795907220192294,-0.025681493401589015,54.945226794931024,0.02067214269532916,0.3198325659922179,1.8988799771582827,0.15085755682602597
2024-08-27,-0.05161082299030971,-0.027309039836720898,48.45285398382229,0.021642948351645108,0.3199077180029877,1.5702029288688049,0.16708761451421916
2024-08-28,-0.06415656115364518,-0.028897875600465462,45.36777510018829,0.022411042596630952,0.31995485441060373,1.595789542396785,0.11058275232684578
2024-08-29,-0.046644783590213006,-0.030395969537446266,50.07875946984929,0.023120349354379555,0.3258807540418265,1.866549104230487,0.16436206668614428
2024-08-30,-0.07608855990703574,-0.03246942757988694,43.25832174830608,0.0252946004670484,0.34356835153383963,1.7800994552293152,0.04475482521717644
2024-08-31,-0.0758378049259107,-0.03438310620050518,43.25832174830608,0.023487843290830656,0.34356835153383963,0.0,-0.026750020888533066
2024-09-01,-0.07565836214569328,-0.03637230889436902,43.25832174830608,0.021810140198628467,0.3023257142881692,0.0,-0.06429584658120968
2024-09-02,-0.075398075300893,-0.038278267018239366,43.25832174830608,0.020252273041583575,0.2955459097408424,0.0,-0.07844205871012344
2024-09-03,-0.11525912593295619,-0.04065355778860612,34.62972318354396,0.024040596787759425,0.32561697912788606,2.577152457683516,-0.2818566225668402
2024-09-04,-0.1290509144064604,-0.04296032346511364,32.175157591213306,0.025416186876235793,0.3195903092516059,2.1286503687629255,-0.46049215521159526
2024-09-05,-0.12912992586201266,-0.045806003679965804,32.06780681551146,0.02575601678560629,0.3160124115356652,1.6781967978232877,-0.5436212398260054
2024-09-06,-0.14715031407180879,-0.048932049311980357,28.984816236131962,0.027563777566965444,0.3206674139260511,1.354246829088028,-0.6525517119587301
2024-09-07,-0.14658510469726835,-0.05144451381278123,28.984816236131962,0.025594936312182195,0.3206674139260511,0.0,-0.6760060245527433
2024-09-08,-0.14603369425874,-0.05397642762416373,28.984816236131962,0.023766726575597755,0.30863021798168894,0.0,-0.643115268001766
2024-09-09,-0.1323673464155714,-0.05626921783651216,34.510660261722094,0.023450348562835326,0.31661245742291816,1.3798961247634822,-0.5087964829220832
